chemin,pseudo_label_candidat,confiance_min,accord_3_modeles
../data/mri_dataset_brain_cancer_oc/sans_label/68e62626-7a8b-4149-baba-5550379957e7.jpg,cancer,0.684,True
../data/mri_dataset_brain_cancer_oc/sans_label/b1822f99-76ad-446d-a591-8fcd1ee03b4d.jpg,cancer,0.684,True
../data/mri_dataset_brain_cancer_oc/sans_label/1e6bf052-8e82-45c3-95fe-40f996e5d6e5.jpg,cancer,0.686,True
../data/mri_dataset_brain_cancer_oc/sans_label/19c67523-55dc-44b2-8887-a1e7f3f7eddf.jpg,cancer,0.686,True
../data/mri_dataset_brain_cancer_oc/sans_label/4ca7ee0c-f302-4ffa-af58-0e845e4e2aba.jpg,cancer,0.686,True
../data/mri_dataset_brain_cancer_oc/sans_label/8162c9e5-bae6-4c9c-8091-2e78b1d15cbf.jpg,cancer,0.686,True
../data/mri_dataset_brain_cancer_oc/sans_label/153bfc9b-79f5-4e36-b253-78d5a1dd8066.jpg,cancer,0.686,True
../data/mri_dataset_brain_cancer_oc/sans_label/f1984eff-6b19-4ca7-b623-9c757249bf04.jpg,cancer,0.686,True
../data/mri_dataset_brain_cancer_oc/sans_label/d32eb4d8-659b-4fac-8949-4efbcb8de115.jpg,cancer,0.686,True
../data/mri_dataset_brain_cancer_oc/sans_label/fcc19978-f859-462a-b392-eb31378af641.jpg,cancer,0.6863491409663633,True
../data/mri_dataset_brain_cancer_oc/sans_label/470fdac5-3acb-4d5a-aa31-aaf866697c44.jpg,cancer,0.6868006340866596,True
../data/mri_dataset_brain_cancer_oc/sans_label/5b2e35be-2519-4ce5-bf34-3632e6e697e7.jpg,cancer,0.6868850656264696,True
../data/mri_dataset_brain_cancer_oc/sans_label/b238289a-2616-4fbf-bea3-6d3cbf4c12cf.jpg,cancer,0.688,True
../data/mri_dataset_brain_cancer_oc/sans_label/f416fc93-9b7d-4211-88be-e09539b1f9b1.jpg,cancer,0.688,True
../data/mri_dataset_brain_cancer_oc/sans_label/7abc9f6b-ba4f-45cb-8c25-0cb1bd583e6b.jpg,cancer,0.688,True
../data/mri_dataset_brain_cancer_oc/sans_label/e01c1cb3-c26c-4426-931e-a51b0f0217dd.jpg,cancer,0.688,True
../data/mri_dataset_brain_cancer_oc/sans_label/d47e799f-72ba-44a2-bf5d-7ae07ce44e30.jpg,cancer,0.6892042793787334,True
../data/mri_dataset_brain_cancer_oc/sans_label/16c95930-a0c3-49d7-9d09-813d796db9e7.jpg,cancer,0.69,True
../data/mri_dataset_brain_cancer_oc/sans_label/a8e2d57e-39b3-495c-a585-b2d2d14e0cf3.jpg,normal,0.69,True
../data/mri_dataset_brain_cancer_oc/sans_label/f059ae69-f3e0-4c16-8fbb-0b8c94ea31a1.jpg,cancer,0.69,True
../data/mri_dataset_brain_cancer_oc/sans_label/6b21bb22-dc60-4553-9d0a-887785ea9ad1.jpg,normal,0.69,True
../data/mri_dataset_brain_cancer_oc/sans_label/a74cd797-2401-44e9-b29b-e3e125c8e148.jpg,normal,0.69,True
../data/mri_dataset_brain_cancer_oc/sans_label/46718442-5923-4b9f-b2f4-c64d55cdbb7b.jpg,cancer,0.69,True
../data/mri_dataset_brain_cancer_oc/sans_label/2e039f72-ee1f-4bef-a7ee-ac814fb510b6.jpg,cancer,0.69,True
../data/mri_dataset_brain_cancer_oc/sans_label/cf268860-0c5d-4366-b634-141e2bbac6e8.jpg,cancer,0.69,True
../data/mri_dataset_brain_cancer_oc/sans_label/5c3fce72-b187-4488-bbe6-dfa02179e536.jpg,cancer,0.6909811350462525,True
../data/mri_dataset_brain_cancer_oc/sans_label/34b18f32-9585-47b3-8b06-e3f3f824cc4f.jpg,cancer,0.692,True
../data/mri_dataset_brain_cancer_oc/sans_label/0d76d3dc-2285-4901-94c9-ee2fc0773dad.jpg,cancer,0.692,True
../data/mri_dataset_brain_cancer_oc/sans_label/e7b6d77b-bc2b-4eaf-9037-9cf275ce5a48.jpg,cancer,0.692,True
../data/mri_dataset_brain_cancer_oc/sans_label/9efacc2b-7386-4c99-a3fb-22082c0b91bd.jpg,cancer,0.692,True
../data/mri_dataset_brain_cancer_oc/sans_label/e91ff2a7-3285-4448-bcf3-564247f2e988.jpg,cancer,0.694,True
../data/mri_dataset_brain_cancer_oc/sans_label/13eb3ad4-a065-4e25-888f-b125463dba24.jpg,cancer,0.694,True
../data/mri_dataset_brain_cancer_oc/sans_label/9606cc4f-607d-439a-a18b-54dce8763b99.jpg,cancer,0.696,True
../data/mri_dataset_brain_cancer_oc/sans_label/6a3d7f99-a40c-4417-a617-4e7214bdccc0.jpg,cancer,0.696,True
../data/mri_dataset_brain_cancer_oc/sans_label/349a5dee-ae7f-4de8-a34f-b34f593d1b60.jpg,normal,0.696,True
../data/mri_dataset_brain_cancer_oc/sans_label/5735cc06-85b0-48a3-84c0-b636f7817ac5.jpg,cancer,0.696,True
../data/mri_dataset_brain_cancer_oc/sans_label/95ac01c6-796a-4d8b-aef7-ffd7183d08da.jpg,cancer,0.696,True
../data/mri_dataset_brain_cancer_oc/sans_label/f944ba3b-78eb-4392-a365-9d079e327900.jpg,cancer,0.696,True
../data/mri_dataset_brain_cancer_oc/sans_label/478a4925-c244-4ad7-9df0-a22840d9a508.jpg,cancer,0.696,True
../data/mri_dataset_brain_cancer_oc/sans_label/88fe5aaa-5b35-47e3-a28a-0b57fc9acabc.jpg,normal,0.698,True
../data/mri_dataset_brain_cancer_oc/sans_label/d5208b23-e2c4-4d68-ad78-d68a7d13aa0e.jpg,cancer,0.698,True
../data/mri_dataset_brain_cancer_oc/sans_label/f51373fb-e15b-4855-b0c8-4191252e5af8.jpg,cancer,0.698,True
../data/mri_dataset_brain_cancer_oc/sans_label/931694a6-44e0-4a93-97c1-7f3d00e7e3c9.jpg,normal,0.698,True
../data/mri_dataset_brain_cancer_oc/sans_label/aa3c3d81-b7c5-4f1a-8c26-416bb1e98959.jpg,cancer,0.698,True
../data/mri_dataset_brain_cancer_oc/sans_label/3fc6f478-c3ef-4df8-a016-17c9c28805d5.jpg,cancer,0.698,True
../data/mri_dataset_brain_cancer_oc/sans_label/d145119d-4e08-491b-8766-fee7340ae353.jpg,cancer,0.698,True
../data/mri_dataset_brain_cancer_oc/sans_label/8d700c36-24aa-4b10-9f65-c988ad4cb3ab.jpg,normal,0.698,True
../data/mri_dataset_brain_cancer_oc/sans_label/37930978-9a33-452a-9f2b-514a882cfcb1.jpg,cancer,0.698,True
../data/mri_dataset_brain_cancer_oc/sans_label/06b17341-f3bb-4f31-8198-1ebdccbe2367.jpg,cancer,0.6983141125790084,True
